,county,grouping,universe,share,dataset
29,Alameda,"Total: Public transportation (excluding taxicab): $10,000 to $14,999",2455,0.09901501236981845,2023 ACS 1 Year
30,Alameda,"Total: Public transportation (excluding taxicab): $15,000 to $24,999",4536,0.18294586399572157,2023 ACS 1 Year
31,Alameda,"Total: Public transportation (excluding taxicab): $25,000 to $34,999",6122,0.24691238522526623,2023 ACS 1 Year
32,Alameda,"Total: Public transportation (excluding taxicab): $35,000 to $49,999",6371,0.2569550483943435,2023 ACS 1 Year
33,Alameda,"Total: Public transportation (excluding taxicab): $50,000 to $64,999",7411,0.29890030821699576,2023 ACS 1 Year
34,Alameda,"Total: Public transportation (excluding taxicab): $65,000 to $74,999",3066,0.12365785251562662,2023 ACS 1 Year
35,Alameda,"Total: Public transportation (excluding taxicab): $75,000 or more",38815,1.5654858269386978,2023 ACS 1 Year
36,Alameda,Total: Walked:,26933,1.0862612334648962,2023 ACS 1 Year
37,Alameda,"Total: Walked: $1 to $9,999 or loss",7858,0.31692870354461644,2023 ACS 1 Year
38,Alameda,"Total: Walked: $10,000 to $14,999",1399,0.05642444085758697,2023 ACS 1 Year
39,Alameda,"Total: Walked: $15,000 to $24,999",2248,0.09066629238588672,2023 ACS 1 Year
40,Alameda,"Total: Walked: $25,000 to $34,999",2275,0.09175525586205172,2023 ACS 1 Year
41,Alameda,"Total: Walked: $35,000 to $49,999",2686,0.10833169988811908,2023 ACS 1 Year
42,Alameda,"Total: Walked: $50,000 to $64,999",1745,0.07037930614473857,2023 ACS 1 Year
43,Alameda,"Total: Walked: $65,000 to $74,999",1423,0.05739240839195586,2023 ACS 1 Year
44,Alameda,"Total: Walked: $75,000 or more",7299,0.2943831263899409,2023 ACS 1 Year
45,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means:",28971,1.168457809925055,2023 ACS 1 Year
46,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $1 to $9,999 or loss",2301,0.09280388735761802,2023 ACS 1 Year
47,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $10,000 to $14,999",1694,0.06832237513420467,2023 ACS 1 Year
48,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $15,000 to $24,999",2496,0.10066862357436532,2023 ACS 1 Year
49,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $25,000 to $34,999",3476,0.14019396456109529,2023 ACS 1 Year
50,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $35,000 to $49,999",3454,0.1393066609879238,2023 ACS 1 Year
51,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $50,000 to $64,999",2447,0.09869235652502882,2023 ACS 1 Year
52,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $65,000 to $74,999",1120,0.04517181827054854,2023 ACS 1 Year
53,Alameda,"Total: Taxicab, motorcycle, bicycle, or other means: $75,000 or more",11983,0.48329812351427065,2023 ACS 1 Year
54,Alameda,Total: Worked from home:,168282,6.787146359111115,2023 ACS 1 Year
55,Alameda,"Total: Worked from home: $1 to $9,999 or loss",8410,0.3391919568351011,2023 ACS 1 Year
56,Alameda,"Total: Worked from home: $10,000 to $14,999",4116,0.1660064321442659,2023 ACS 1 Year
57,Alameda,"Total: Worked from home: $15,000 to $24,999",7036,0.2837758154924817,2023 ACS 1 Year
58,Alameda,"Total: Worked from home: $25,000 to $34,999",7236,0.2918422116122225,2023 ACS 1 Year
59,Alameda,"Total: Worked from home: $35,000 to $49,999",10980,0.44284514697377053,2023 ACS 1 Year
60,Alameda,"Total: Worked from home: $50,000 to $64,999",11575,0.46684267542999935,2023 ACS 1 Year
61,Alameda,"Total: Worked from home: $65,000 to $74,999",7112,0.2868410460179832,2023 ACS 1 Year
62,Alameda,"Total: Worked from home: $75,000 or more",111817,4.50980107460529,2023 ACS 1 Year
64,Contra Costa,"Total: $1 to $9,999 or loss",44292,2.6362261469208614,2023 ACS 1 Year
65,Contra Costa,"Total: $10,000 to $14,999",22499,1.3391233649320975,2023 ACS 1 Year
66,Contra Costa,"Total: $15,000 to $24,999",48402,2.880850220429503,2023 ACS 1 Year
67,Contra Costa,"Total: $25,000 to $34,999",45597,2.7138987542028024,2023 ACS 1 Year
68,Contra Costa,"Total: $35,000 to $49,999",60377,3.5935931110051667,2023 ACS 1 Year
69,Contra Costa,"Total: $50,000 to $64,999",56651,3.371824425386384,2023 ACS 1 Year
70,Contra Costa,"Total: $65,000 to $74,999",34027,2.025261155542223,2023 ACS 1 Year
71,Contra Costa,"Total: $75,000 or more",248198,14.772556154914296,2023 ACS 1 Year
72,Contra Costa,"Total: Car, truck, or van - drove alone:",341353,20.31707089158035,2023 ACS 1 Year
73,Contra Costa,"Total: Car, truck, or van - drove alone: $1 to $9,999 or loss",26302,1.5654750319767115,2023 ACS 1 Year
74,Contra Costa,"Total: Car, truck, or van - drove alone: $10,000 to $14,999",13774,0.8198180020700792,2023 ACS 1 Year
75,Contra Costa,"Total: Car, truck, or van - drove alone: $15,000 to $24,999",29776,1.7722448692927744,2023 ACS 1 Year
76,Contra Costa,"Total: Car, truck, or van - drove alone: $25,000 to $34,999",30230,1.7992666039333884,2023 ACS 1 Year
77,Contra Costa,"Total: Car, truck, or van - drove alone: $35,000 to $49,999",38659,2.300954271963641,2023 ACS 1 Year
78,Contra Costa,"Total: Car, truck, or van - drove alone: $50,000 to $64,999",38787,2.308572734593594,2023 ACS 1 Year
79,Contra Costa,"Total: Car, truck, or van - drove alone: $65,000 to $74,999",22426,1.3347784604634525,2023 ACS 1 Year
80,Contra Costa,"Total: Car, truck, or van - drove alone: $75,000 or more",141399,8.415960917286707,2023 ACS 1 Year
81,Contra Costa,"Total: Car, truck, or van - carpooled:",60347,3.591807533826272,2023 ACS 1 Year
82,Contra Costa,"Total: Car, truck, or van - carpooled: $1 to $9,999 or loss",6308,0.37544736148236235,2023 ACS 1 Year
83,Contra Costa,"Total: Car, truck, or van - carpooled: $10,000 to $14,999",3341,0.1988537784896279,2023 ACS 1 Year
84,Contra Costa,"Total: Car, truck, or van - carpooled: $15,000 to $24,999",9280,0.5523385406715794,2023 ACS 1 Year
85,Contra Costa,"Total: Car, truck, or van - carpooled: $25,000 to $34,999",7041,0.4190749638867015,2023 ACS 1 Year
86,Contra Costa,"Total: Car, truck, or van - carpooled: $35,000 to $49,999",9106,0.5419821930339873,2023 ACS 1 Year
87,Contra Costa,"Total: Car, truck, or van - carpooled: $50,000 to $64,999",5172,0.3078335056415311,2023 ACS 1 Year
88,Contra Costa,"Total: Car, truck, or van - carpooled: $65,000 to $74,999",3640,0.2166500310392833,2023 ACS 1 Year
89,Contra Costa,"Total: Car, truck, or van - carpooled: $75,000 or more",16459,0.9796271595811988,2023 ACS 1 Year
90,Contra Costa,Total: Public transportation (excluding taxicab):,35857,2.13418136345483,2023 ACS 1 Year
91,Contra Costa,"Total: Public transportation (excluding taxicab): $1 to $9,999 or loss",2305,0.13719184657844727,2023 ACS 1 Year
92,Contra Costa,"Total: Public transportation (excluding taxicab): $10,000 to $14,999",794,0.04725827600142608,2023 ACS 1 Year
93,Contra Costa,"Total: Public transportation (excluding taxicab): $15,000 to $24,999",2584,0.15379771434217254,2023 ACS 1 Year
94,Contra Costa,"Total: Public transportation (excluding taxicab): $25,000 to $34,999",2115,0.12588319111211105,2023 ACS 1 Year
95,Contra Costa,"Total: Public transportation (excluding taxicab): $35,000 to $49,999",4435,0.2639678262800059,2023 ACS 1 Year
96,Contra Costa,"Total: Public transportation (excluding taxicab): $50,000 to $64,999",3344,0.19903233620751742,2023 ACS 1 Year
97,Contra Costa,"Total: Public transportation (excluding taxicab): $65,000 to $74,999",1678,0.09987328353953774,2023 ACS 1 Year
98,Contra Costa,"Total: Public transportation (excluding taxicab): $75,000 or more",18602,1.107176889393612,2023 ACS 1 Year
99,Contra Costa,Total: Walked:,10578,0.6295945132784447,2023 ACS 1 Year
100,Contra Costa,"Total: Walked: $1 to $9,999 or loss",983,0.05850741222846579,2023 ACS 1 Year
101,Contra Costa,"Total: Walked: $10,000 to $14,999",1493,0.08886222426968406,2023 ACS 1 Year
102,Contra Costa,"Total: Walked: $15,000 to $24,999",1172,0.0697565484555055,2023 ACS 1 Year
103,Contra Costa,"Total: Walked: $25,000 to $34,999",944,0.05618616189590204,2023 ACS 1 Year
104,Contra Costa,"Total: Walked: $35,000 to $49,999",1237,0.07362529900977842,2023 ACS 1 Year
105,Contra Costa,"Total: Walked: $50,000 to $64,999",1099,0.06541164398686053,2023 ACS 1 Year
106,Contra Costa,"Total: Walked: $65,000 to $74,999",351,0.020891252993073747,2023 ACS 1 Year
107,Contra Costa,"Total: Walked: $75,000 or more",3299,0.1963539704391746,2023 ACS 1 Year
108,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means:",12537,0.7461927030603007,2023 ACS 1 Year
109,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $1 to $9,999 or loss",1855,0.11040818889501937,2023 ACS 1 Year
110,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $10,000 to $14,999",394,0.02345058028282352,2023 ACS 1 Year
111,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $15,000 to $24,999",1594,0.09487366743863121,2023 ACS 1 Year
112,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $25,000 to $34,999",1638,0.09749251396767748,2023 ACS 1 Year
113,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $35,000 to $49,999",771,0.04588933349760643,2023 ACS 1 Year
114,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $50,000 to $64,999",1164,0.06928039454113345,2023 ACS 1 Year
115,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $65,000 to $74,999",352,0.020950772232370254,2023 ACS 1 Year
116,Contra Costa,"Total: Taxicab, motorcycle, bicycle, or other means: $75,000 or more",4769,0.28384725220503904,2023 ACS 1 Year
117,Contra Costa,Total: Worked from home:,99371,5.914486328133138,2023 ACS 1 Year
118,Contra Costa,"Total: Worked from home: $1 to $9,999 or loss",6539,0.38919630575985537,2023 ACS 1 Year
119,Contra Costa,"Total: Worked from home: $10,000 to $14,999",2703,0.1608805038184568,2023 ACS 1 Year
120,Contra Costa,"Total: Worked from home: $15,000 to $24,999",3996,0.2378388802288396,2023 ACS 1 Year
121,Contra Costa,"Total: Worked from home: $25,000 to $34,999",3629,0.21599531940702174,2023 ACS 1 Year
122,Contra Costa,"Total: Worked from home: $35,000 to $49,999",6169,0.367174187220148,2023 ACS 1 Year
123,Contra Costa,"Total: Worked from home: $50,000 to $64,999",7085,0.4216938104157479,2023 ACS 1 Year
124,Contra Costa,"Total: Worked from home: $65,000 to $74,999",5580,0.3321173552745057,2023 ACS 1 Year
125,Contra Costa,"Total: Worked from home: $75,000 or more",63670,3.7895899660085623,2023 ACS 1 Year
127,Marin,"Total: $1 to $9,999 or loss",10567,2.9030778064413325,2023 ACS 1 Year
128,Marin,"Total: $10,000 to $14,999",5101,1.4014005763847106,2023 ACS 1 Year
129,Marin,"Total: $15,000 to $24,999",8371,2.2997695010618333,2023 ACS 1 Year
130,Marin,"Total: $25,000 to $34,999",7506,2.062127568387304,2023 ACS 1 Year
131,Marin,"Total: $35,000 to $49,999",12165,3.3420972381337,2023 ACS 1 Year
132,Marin,"Total: $50,000 to $64,999",12332,3.387977241320575,2023 ACS 1 Year
133,Marin,"Total: $65,000 to $74,999",4750,1.3049701505248728,2023 ACS 1 Year
134,Marin,"Total: $75,000 or more",60539,16.631913251079002,2023 ACS 1 Year
135,Marin,"Total: Car, truck, or van - drove alone:",67085,18.430299483781283,2023 ACS 1 Year
136,Marin,"Total: Car, truck, or van - drove alone: $1 to $9,999 or loss",4973,1.3662350649600405,2023 ACS 1 Year
137,Marin,"Total: Car, truck, or van - drove alone: $10,000 to $14,999",2989,0.8211696378776514,2023 ACS 1 Year
138,Marin,"Total: Car, truck, or van - drove alone: $15,000 to $24,999",4441,1.2200784081012546,2023 ACS 1 Year
139,Marin,"Total: Car, truck, or van - drove alone: $25,000 to $34,999",3386,0.9302376694057304,2023 ACS 1 Year
140,Marin,"Total: Car, truck, or van - drove alone: $35,000 to $49,999",7745,2.127788171750556,2023 ACS 1 Year
141,Marin,"Total: Car, truck, or van - drove alone: $50,000 to $64,999",8936,2.454992266334792,2023 ACS 1 Year
142,Marin,"Total: Car, truck, or van - drove alone: $65,000 to $74,999",3354,0.9214462915495627,2023 ACS 1 Year
143,Marin,"Total: Car, truck, or van - drove alone: $75,000 or more",31261,8.588351973801695,2023 ACS 1 Year
144,Marin,"Total: Car, truck, or van - carpooled:",8672,2.3824633990214097,2023 ACS 1 Year
145,Marin,"Total: Car, truck, or van - carpooled: $1 to $9,999 or loss",1483,0.4074254175217655,2023 ACS 1 Year
146,Marin,"Total: Car, truck, or van - carpooled: $10,000 to $14,999",768,0.21099306854802155,2023 ACS 1 Year
147,Marin,"Total: Car, truck, or van - carpooled: $15,000 to $24,999",855,0.23489462709447706,2023 ACS 1 Year
148,Marin,"Total: Car, truck, or van - carpooled: $25,000 to $34,999",733,0.20137749901783827,2023 ACS 1 Year
149,Marin,"Total: Car, truck, or van - carpooled: $35,000 to $49,999",1120,0.30769822496586474,2023 ACS 1 Year
150,Marin,"Total: Car, truck, or van - carpooled: $50,000 to $64,999",486,0.13351905119054489,2023 ACS 1 Year
151,Marin,"Total: Car, truck, or van - carpooled: $65,000 to $74,999",357,0.09807880920786939,2023 ACS 1 Year
152,Marin,"Total: Car, truck, or van - carpooled: $75,000 or more",2870,0.7884767014750284,2023 ACS 1 Year
153,Marin,Total: Public transportation (excluding taxicab):,4750,1.3049701505248728,2023 ACS 1 Year
154,Marin,"Total: Public transportation (excluding taxicab): $1 to $9,999 or loss",0,0.0,2023 ACS 1 Year
155,Marin,"Total: Public transportation (excluding taxicab): $10,000 to $14,999",295,0.08104551461154473,2023 ACS 1 Year
156,Marin,"Total: Public transportation (excluding taxicab): $15,000 to $24,999",337,0.09258419804776465,2023 ACS 1 Year
157,Marin,"Total: Public transportation (excluding taxicab): $25,000 to $34,999",167,0.04588000318687447,2023 ACS 1 Year
158,Marin,"Total: Public transportation (excluding taxicab): $35,000 to $49,999",535,0.14698084853280144,2023 ACS 1 Year
159,Marin,"Total: Public transportation (excluding taxicab): $50,000 to $64,999",385,0.105771264832016,2023 ACS 1 Year
160,Marin,"Total: Public transportation (excluding taxicab): $65,000 to $74,999",9,0.002472575022047127,2023 ACS 1 Year
161,Marin,"Total: Public transportation (excluding taxicab): $75,000 or more",3022,0.8302357462918244,2023 ACS 1 Year
162,Marin,Total: Walked:,5084,1.3967301568986217,2023 ACS 1 Year
163,Marin,"Total: Walked: $1 to $9,999 or loss",1721,0.4728112903270118,2023 ACS 1 Year
164,Marin,"Total: Walked: $10,000 to $14,999",40,0.010989222320209454,2023 ACS 1 Year
165,Marin,"Total: Walked: $15,000 to $24,999",532,0.14615665685878573,2023 ACS 1 Year
166,Marin,"Total: Walked: $25,000 to $34,999",534,0.1467061179747962,2023 ACS 1 Year
167,Marin,"Total: Walked: $35,000 to $49,999",315,0.08654012577164945,2023 ACS 1 Year
168,Marin,"Total: Walked: $50,000 to $64,999",168,0.04615473374487971,2023 ACS 1 Year
169,Marin,"Total: Walked: $65,000 to $74,999",0,0.0,2023 ACS 1 Year
170,Marin,"Total: Walked: $75,000 or more",1774,0.4873720099012893,2023 ACS 1 Year
171,Marin,"Total: Taxicab, motorcycle, bicycle, or other means:",3865,1.0618336066902385,2023 ACS 1 Year
172,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $1 to $9,999 or loss",773,0.2123667213380477,2023 ACS 1 Year
173,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $10,000 to $14,999",0,0.0,2023 ACS 1 Year
174,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $15,000 to $24,999",269,0.07390252010340857,2023 ACS 1 Year
175,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $25,000 to $34,999",245,0.06730898671128291,2023 ACS 1 Year
176,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $35,000 to $49,999",488,0.13406851230655534,2023 ACS 1 Year
177,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $50,000 to $64,999",199,0.05467138104304203,2023 ACS 1 Year
178,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $65,000 to $74,999",115,0.03159401417060218,2023 ACS 1 Year
179,Marin,"Total: Taxicab, motorcycle, bicycle, or other means: $75,000 or more",1776,0.48792147101729977,2023 ACS 1 Year
180,Marin,Total: Worked from home:,31875,8.75703653641691,2023 ACS 1 Year
181,Marin,"Total: Worked from home: $1 to $9,999 or loss",1617,0.4442393122944672,2023 ACS 1 Year
182,Marin,"Total: Worked from home: $10,000 to $14,999",1009,0.2772031330272835,2023 ACS 1 Year
183,Marin,"Total: Worked from home: $15,000 to $24,999",1937,0.5321530908561428,2023 ACS 1 Year
184,Marin,"Total: Worked from home: $25,000 to $34,999",2441,0.6706172920907819,2023 ACS 1 Year
185,Marin,"Total: Worked from home: $35,000 to $49,999",1962,0.5390213548062737,2023 ACS 1 Year
186,Marin,"Total: Worked from home: $50,000 to $64,999",2158,0.5928685441753001,2023 ACS 1 Year
187,Marin,"Total: Worked from home: $65,000 to $74,999",915,0.25137846057479124,2023 ACS 1 Year
188,Marin,"Total: Worked from home: $75,000 or more",19836,5.449555348591868,2023 ACS 1 Year
190,Napa,"Total: $1 to $9,999 or loss",7752,3.8077835575662013,2023 ACS 1 Year
191,Napa,"Total: $10,000 to $14,999",2837,1.3935348236345864,2023 ACS 1 Year
192,Napa,"Total: $15,000 to $24,999",5656,2.778228044581325,2023 ACS 1 Year
193,Napa,"Total: $25,000 to $34,999",5338,2.6220263970960245,2023 ACS 1 Year
194,Napa,"Total: $35,000 to $49,999",7806,3.8343083656297434,2023 ACS 1 Year
195,Napa,"Total: $50,000 to $64,999",9747,4.787727855469268,2023 ACS 1 Year
196,Napa,"Total: $65,000 to $74,999",4370,2.1465446525495744,2023 ACS 1 Year
197,Napa,"Total: $75,000 or more",24355,11.96317963680661,2023 ACS 1 Year
198,Napa,"Total: Car, truck, or van - drove alone:",47032,23.10212542304613,2023 ACS 1 Year
199,Napa,"Total: Car, truck, or van - drove alone: $1 to $9,999 or loss",5221,2.564555979625018,2023 ACS 1 Year
200,Napa,"Total: Car, truck, or van - drove alone: $10,000 to $14,999",1700,0.8350402538522372,2023 ACS 1 Year
201,Napa,"Total: Car, truck, or van - drove alone: $15,000 to $24,999",3420,1.6799045106909711,2023 ACS 1 Year
202,Napa,"Total: Car, truck, or van - drove alone: $25,000 to $34,999",3240,1.591488483812499,2023 ACS 1 Year
203,Napa,"Total: Car, truck, or van - drove alone: $35,000 to $49,999",5432,2.6681992111325603,2023 ACS 1 Year
204,Napa,"Total: Car, truck, or van - drove alone: $50,000 to $64,999",7890,3.87556917817303,2023 ACS 1 Year
205,Napa,"Total: Car, truck, or van - drove alone: $65,000 to $74,999",3048,1.4971780551421288,2023 ACS 1 Year
206,Napa,"Total: Car, truck, or van - drove alone: $75,000 or more",17081,8.390189750617685,2023 ACS 1 Year
207,Napa,"Total: Car, truck, or van - carpooled:",6472,3.1790473664303995,2023 ACS 1 Year
208,Napa,"Total: Car, truck, or van - carpooled: $1 to $9,999 or loss",708,0.34776970572199056,2023 ACS 1 Year
209,Napa,"Total: Car, truck, or van - carpooled: $10,000 to $14,999",390,0.1915680582366897,2023 ACS 1 Year
210,Napa,"Total: Car, truck, or van - carpooled: $15,000 to $24,999",459,0.22546086854010405,2023 ACS 1 Year
211,Napa,"Total: Car, truck, or van - carpooled: $25,000 to $34,999",864,0.4243969290166664,2023 ACS 1 Year
212,Napa,"Total: Car, truck, or van - carpooled: $35,000 to $49,999",1479,0.7264850208514463,2023 ACS 1 Year
213,Napa,"Total: Car, truck, or van - carpooled: $50,000 to $64,999",608,0.298649690789506,2023 ACS 1 Year
214,Napa,"Total: Car, truck, or van - carpooled: $65,000 to $74,999",372,0.18272645554884248,2023 ACS 1 Year
215,Napa,"Total: Car, truck, or van - carpooled: $75,000 or more",1592,0.7819906377251539,2023 ACS 1 Year
216,Napa,Total: Public transportation (excluding taxicab):,576,0.28293128601111095,2023 ACS 1 Year
217,Napa,"Total: Public transportation (excluding taxicab): $1 to $9,999 or loss",95,0.04666401418586032,2023 ACS 1 Year
218,Napa,"Total: Public transportation (excluding taxicab): $10,000 to $14,999",0,0.0,2023 ACS 1 Year
219,Napa,"Total: Public transportation (excluding taxicab): $15,000 to $24,999",42,0.020630406271643507,2023 ACS 1 Year
220,Napa,"Total: Public transportation (excluding taxicab): $25,000 to $34,999",0,0.0,2023 ACS 1 Year
221,Napa,"Total: Public transportation (excluding taxicab): $35,000 to $49,999",99,0.048628814783159696,2023 ACS 1 Year
222,Napa,"Total: Public transportation (excluding taxicab): $50,000 to $64,999",37,0.01817440552501928,2023 ACS 1 Year
223,Napa,"Total: Public transportation (excluding taxicab): $65,000 to $74,999",0,0.0,2023 ACS 1 Year
224,Napa,"Total: Public transportation (excluding taxicab): $75,000 or more",303,0.14883364524542816,2023 ACS 1 Year
225,Napa,Total: Walked:,3707,1.820878953547202,2023 ACS 1 Year
226,Napa,"Total: Walked: $1 to $9,999 or loss",996,0.489235348727546,2023 ACS 1 Year
227,Napa,"Total: Walked: $10,000 to $14,999",392,0.1925504585353394,2023 ACS 1 Year
228,Napa,"Total: Walked: $15,000 to $24,999",691,0.3394193031834682,2023 ACS 1 Year
229,Napa,"Total: Walked: $25,000 to $34,999",411,0.20188326137251145,2023 ACS 1 Year
230,Napa,"Total: Walked: $35,000 to $49,999",401,0.19697125987926298,2023 ACS 1 Year
231,Napa,"Total: Walked: $50,000 to $64,999",230,0.11297603434471445,2023 ACS 1 Year
232,Napa,"Total: Walked: $65,000 to $74,999",173,0.08497762583319826,2023 ACS 1 Year
233,Napa,"Total: Walked: $75,000 or more",413,0.20286566167116116,2023 ACS 1 Year
234,Napa,"Total: Taxicab, motorcycle, bicycle, or other means:",1371,0.673435404724363,2023 ACS 1 Year
235,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $1 to $9,999 or loss",176,0.08645122628117279,2023 ACS 1 Year
236,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $10,000 to $14,999",0,0.0,2023 ACS 1 Year
237,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $15,000 to $24,999",292,0.14343044360285484,2023 ACS 1 Year
238,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $25,000 to $34,999",223,0.10953763329944052,2023 ACS 1 Year
239,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $35,000 to $49,999",44,0.021612806570293196,2023 ACS 1 Year
240,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $50,000 to $64,999",32,0.015718404778395055,2023 ACS 1 Year
241,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $65,000 to $74,999",0,0.0,2023 ACS 1 Year
242,Napa,"Total: Taxicab, motorcycle, bicycle, or other means: $75,000 or more",604,0.2966848901922066,2023 ACS 1 Year
243,Napa,Total: Worked from home:,8703,4.27491489957413,2023 ACS 1 Year
244,Napa,"Total: Worked from home: $1 to $9,999 or loss",556,0.273107283024614,2023 ACS 1 Year
245,Napa,"Total: Worked from home: $10,000 to $14,999",355,0.1743760530103201,2023 ACS 1 Year
246,Napa,"Total: Worked from home: $15,000 to $24,999",752,0.36938251229228375,2023 ACS 1 Year
247,Napa,"Total: Worked from home: $25,000 to $34,999",600,0.29472008959490725,2023 ACS 1 Year
248,Napa,"Total: Worked from home: $35,000 to $49,999",351,0.17241125241302074,2023 ACS 1 Year
249,Napa,"Total: Worked from home: $50,000 to $64,999",950,0.4666401418586031,2023 ACS 1 Year
250,Napa,"Total: Worked from home: $65,000 to $74,999",777,0.3816625160254049,2023 ACS 1 Year
251,Napa,"Total: Worked from home: $75,000 or more",4362,2.1426150513549755,2023 ACS 1 Year
253,San Francisco,"Total: $1 to $9,999 or loss",25436,1.8415990257683406,2023 ACS 1 Year
254,San Francisco,"Total: $10,000 to $14,999",16591,1.201209680630702,2023 ACS 1 Year
255,San Francisco,"Total: $15,000 to $24,999",25891,1.8745416093791518,2023 ACS 1 Year
256,San Francisco,"Total: $25,000 to $34,999",25318,1.833055674414328,2023 ACS 1 Year
257,San Francisco,"Total: $35,000 to $49,999",43901,3.178488710105988,2023 ACS 1 Year
258,San Francisco,"Total: $50,000 to $64,999",38867,2.8140206531898917,2023 ACS 1 Year
259,San Francisco,"Total: $65,000 to $74,999",23835,1.7256845722278817,2023 ACS 1 Year
260,San Francisco,"Total: $75,000 or more",260558,18.86473340761705,2023 ACS 1 Year
